"","Entry","X2","X","Entry.name","Status","Protein.names","Gene.names","Organism","Length","Tissue.specificity","Induction","Developmental.stage"
"199","P98197","lcl|NW_011934567.1_cds_XP_019924127.1_123",154,"AT11A_MOUSE","reviewed","Probable phospholipid-transporting ATPase IH (EC 7.6.2.1) (ATPase IS) (ATPase class VI type 11A) (P4-ATPase flippase complex alpha subunit ATP11A)","Atp11a","Mus musculus (Mouse)",1187,"TISSUE SPECIFICITY: Found in heart, muscle, liver and brain. Most abundant in heart. Also detected in fetal tissues.","",""
"200","P98197","lcl|NW_011934567.1_cds_XP_011431167.1_112",154,"AT11A_MOUSE","reviewed","Probable phospholipid-transporting ATPase IH (EC 7.6.2.1) (ATPase IS) (ATPase class VI type 11A) (P4-ATPase flippase complex alpha subunit ATP11A)","Atp11a","Mus musculus (Mouse)",1187,"TISSUE SPECIFICITY: Found in heart, muscle, liver and brain. Most abundant in heart. Also detected in fetal tissues.","",""
"201","Q01177","lcl|NW_011934530.1_cds_XP_011443863.1_22",52,"PLMN_RAT","reviewed","Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Angiostatin; Plasmin heavy chain A, short form; Plasmin light chain B]","Plg","Rattus norvegicus (Rat)",812,"","",""
"202","Q01177","lcl|NW_011934530.1_cds_XP_011443863.1_22",52,"PLMN_RAT","reviewed","Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Angiostatin; Plasmin heavy chain A, short form; Plasmin light chain B]","Plg","Rattus norvegicus (Rat)",812,"","",""
"203","Q01177","lcl|NW_011934530.1_cds_XP_011443863.1_22",52,"PLMN_RAT","reviewed","Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Angiostatin; Plasmin heavy chain A, short form; Plasmin light chain B]","Plg","Rattus norvegicus (Rat)",812,"","",""
"204","Q01177","lcl|NW_011934530.1_cds_XP_011443863.1_22",52,"PLMN_RAT","reviewed","Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Angiostatin; Plasmin heavy chain A, short form; Plasmin light chain B]","Plg","Rattus norvegicus (Rat)",812,"","",""
"205","Q01177","lcl|NW_011934530.1_cds_XP_011443863.1_22",52,"PLMN_RAT","reviewed","Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Angiostatin; Plasmin heavy chain A, short form; Plasmin light chain B]","Plg","Rattus norvegicus (Rat)",812,"","",""
"206","Q01973","lcl|NW_011934577.1_cds_XP_011434021.2_141",189,"ROR1_HUMAN","reviewed","Inactive tyrosine-protein kinase transmembrane receptor ROR1 (Neurotrophic tyrosine kinase, receptor-related 1)","ROR1 NTRKR1","Homo sapiens (Human)",937,"TISSUE SPECIFICITY: Expressed strongly in human heart, lung and kidney, but weakly in the CNS. Isoform Short is strongly expressed in fetal and adult CNS and in a variety of human cancers, including those originating from CNS or PNS neuroectoderm.","","DEVELOPMENTAL STAGE: Expressed at high levels during early embryonic development. The expression levels drop strongly around day 16 and there are only very low levels in adult tissues."
"207","Q01973","lcl|NW_011934577.1_cds_XP_011434104.2_142",189,"ROR1_HUMAN","reviewed","Inactive tyrosine-protein kinase transmembrane receptor ROR1 (Neurotrophic tyrosine kinase, receptor-related 1)","ROR1 NTRKR1","Homo sapiens (Human)",937,"TISSUE SPECIFICITY: Expressed strongly in human heart, lung and kidney, but weakly in the CNS. Isoform Short is strongly expressed in fetal and adult CNS and in a variety of human cancers, including those originating from CNS or PNS neuroectoderm.","","DEVELOPMENTAL STAGE: Expressed at high levels during early embryonic development. The expression levels drop strongly around day 16 and there are only very low levels in adult tissues."
"208","Q01973","lcl|NW_011934577.1_cds_XP_011433944.2_143",189,"ROR1_HUMAN","reviewed","Inactive tyrosine-protein kinase transmembrane receptor ROR1 (Neurotrophic tyrosine kinase, receptor-related 1)","ROR1 NTRKR1","Homo sapiens (Human)",937,"TISSUE SPECIFICITY: Expressed strongly in human heart, lung and kidney, but weakly in the CNS. Isoform Short is strongly expressed in fetal and adult CNS and in a variety of human cancers, including those originating from CNS or PNS neuroectoderm.","","DEVELOPMENTAL STAGE: Expressed at high levels during early embryonic development. The expression levels drop strongly around day 16 and there are only very low levels in adult tissues."
"209","Q01974","lcl|NW_011934577.1_cds_XP_011434021.2_141",192,"ROR2_HUMAN","reviewed","Tyrosine-protein kinase transmembrane receptor ROR2 (EC 2.7.10.1) (Neurotrophic tyrosine kinase, receptor-related 2)","ROR2 NTRKR2","Homo sapiens (Human)",943,"","","DEVELOPMENTAL STAGE: Expressed at high levels during early embryonic development. The expression levels drop strongly around day 16 and there are only very low levels in adult tissues."
"210","Q01974","lcl|NW_011934577.1_cds_XP_011433944.2_143",192,"ROR2_HUMAN","reviewed","Tyrosine-protein kinase transmembrane receptor ROR2 (EC 2.7.10.1) (Neurotrophic tyrosine kinase, receptor-related 2)","ROR2 NTRKR2","Homo sapiens (Human)",943,"","","DEVELOPMENTAL STAGE: Expressed at high levels during early embryonic development. The expression levels drop strongly around day 16 and there are only very low levels in adult tissues."
"211","Q01974","lcl|NW_011934577.1_cds_XP_011434104.2_142",192,"ROR2_HUMAN","reviewed","Tyrosine-protein kinase transmembrane receptor ROR2 (EC 2.7.10.1) (Neurotrophic tyrosine kinase, receptor-related 2)","ROR2 NTRKR2","Homo sapiens (Human)",943,"","","DEVELOPMENTAL STAGE: Expressed at high levels during early embryonic development. The expression levels drop strongly around day 16 and there are only very low levels in adult tissues."
"212","Q06055","lcl|NW_011934560.1_cds_XP_011429213.1_101",149,"AT5G2_HUMAN","reviewed","ATP synthase F(0) complex subunit C2, mitochondrial (ATP synthase lipid-binding protein) (ATP synthase membrane subunit c locus 2) (ATP synthase proteolipid P2) (ATP synthase proton-transporting mitochondrial F(0) complex subunit C2) (ATPase protein 9) (ATPase subunit c)","ATP5MC2 ATP5G2 PSEC0033","Homo sapiens (Human)",141,"","",""
"213","Q06055","lcl|NW_011934560.1_cds_XP_011429143.1_100",149,"AT5G2_HUMAN","reviewed","ATP synthase F(0) complex subunit C2, mitochondrial (ATP synthase lipid-binding protein) (ATP synthase membrane subunit c locus 2) (ATP synthase proteolipid P2) (ATP synthase proton-transporting mitochondrial F(0) complex subunit C2) (ATPase protein 9) (ATPase subunit c)","ATP5MC2 ATP5G2 PSEC0033","Homo sapiens (Human)",141,"","",""
"214","Q071E0","lcl|NW_011934586.1_cds_XP_019925595.1_164",62,"KT5AA_DANRE","reviewed","N-lysine methyltransferase KMT5A-A (EC 2.1.1.-) (Histone-lysine N-methyltransferase KMT5A-A) (EC 2.1.1.361) (Lysine-specific methylase 5A-A) (SET domain-containing protein 8-A)","kmt5aa set8a setd8 setd8a zgc:153719","Danio rerio (Zebrafish) (Brachydanio rerio)",344,"","",""
"215","Q08830","lcl|NW_011934514.1_cds_XP_011427256.2_7",18,"FGL1_HUMAN","reviewed","Fibrinogen-like protein 1 (HP-041) (Hepassocin) (HPS) (Hepatocyte-derived fibrinogen-related protein 1) (HFREP-1) (Liver fibrinogen-related protein 1) (LFIRE-1)","FGL1 HFREP1","Homo sapiens (Human)",312,"TISSUE SPECIFICITY: Under normal conditions, liver-specific. {ECO:0000269|PubMed:11470158}.","INDUCTION: Expression is induced by interleukin-6 (IL6) (PubMed:18039467). Up-regulated in a number of cancers, such as lung cancer, prostate cancer, melanoma and colorectal cancer (PubMed:30580966). {ECO:0000269|PubMed:18039467, ECO:0000269|PubMed:30580966}.",""
"216","Q09622","lcl|NW_011934580.1_cds_XP_011435352.2_150",198,"PUF12_CAEEL","reviewed","Pumilio domain-containing protein 12","puf-12 ZK945.3","Caenorhabditis elegans",766,"","",""
"217","Q0IID9","lcl|NW_011934516.1_cds_XP_019923891.1_11",22,"GLPK_BOVIN","reviewed","Glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase)","GK","Bos taurus (Bovine)",559,"","",""
"218","Q0IID9","lcl|NW_011934516.1_cds_XP_019923453.1_9",22,"GLPK_BOVIN","reviewed","Glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase)","GK","Bos taurus (Bovine)",559,"","",""
"219","Q0IID9","lcl|NW_011934516.1_cds_XP_019923670.1_10",22,"GLPK_BOVIN","reviewed","Glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase)","GK","Bos taurus (Bovine)",559,"","",""
"220","Q0IID9","lcl|NW_011934516.1_cds_XP_011428421.2_8",22,"GLPK_BOVIN","reviewed","Glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase)","GK","Bos taurus (Bovine)",559,"","",""
"221","Q0IID9","lcl|NW_011934516.1_cds_XP_019923891.1_11",22,"GLPK_BOVIN","reviewed","Glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase)","GK","Bos taurus (Bovine)",559,"","",""
"222","Q0VGY8","lcl|NW_011934520.1_cds_XP_011429578.1_13",35,"TANC1_MOUSE","reviewed","Protein TANC1 (Tetratricopeptide repeat, ankyrin repeat and coiled-coil domain-containing protein 1)","Tanc1","Mus musculus (Mouse)",1856,"","",""
"223","Q13123","lcl|NW_011934527.1_cds_XP_011437695.1_20",43,"RED_HUMAN","reviewed","Protein Red (Cytokine IK) (IK factor) (Protein RER)","IK RED RER","Homo sapiens (Human)",557,"TISSUE SPECIFICITY: Ubiquitous. {ECO:0000269|PubMed:10216252}.","INDUCTION: Up-regulated during mitosis (at protein level). {ECO:0000269|PubMed:22351768}.","DEVELOPMENTAL STAGE: Expressed at similar levels in fetal and adult tissues. {ECO:0000269|PubMed:10216252}."
"224","Q13188","lcl|NW_011934594.1_cds_XP_011444489.1_224",86,"STK3_HUMAN","reviewed","Serine/threonine-protein kinase 3 (EC 2.7.11.1) (Mammalian STE20-like protein kinase 2) (MST-2) (STE20-like kinase MST2) (Serine/threonine-protein kinase Krs-1) [Cleaved into: Serine/threonine-protein kinase 3 36kDa subunit (MST2/N); Serine/threonine-protein kinase 3 20kDa subunit (MST2/C)]","STK3 KRS1 MST2","Homo sapiens (Human)",491,"TISSUE SPECIFICITY: Expressed at high levels in adult kidney, skeletal and placenta tissues and at very low levels in adult heart, lung and brain tissues. {ECO:0000269|PubMed:8566796}.","INDUCTION: Activity increases during mitosis. {ECO:0000269|PubMed:18328708}.",""
"225","Q13188","lcl|NW_011934594.1_cds_XP_011444334.1_225",86,"STK3_HUMAN","reviewed","Serine/threonine-protein kinase 3 (EC 2.7.11.1) (Mammalian STE20-like protein kinase 2) (MST-2) (STE20-like kinase MST2) (Serine/threonine-protein kinase Krs-1) [Cleaved into: Serine/threonine-protein kinase 3 36kDa subunit (MST2/N); Serine/threonine-protein kinase 3 20kDa subunit (MST2/C)]","STK3 KRS1 MST2","Homo sapiens (Human)",491,"TISSUE SPECIFICITY: Expressed at high levels in adult kidney, skeletal and placenta tissues and at very low levels in adult heart, lung and brain tissues. {ECO:0000269|PubMed:8566796}.","INDUCTION: Activity increases during mitosis. {ECO:0000269|PubMed:18328708}.",""
"226","Q13188","lcl|NW_011934594.1_cds_XP_011444411.1_226",86,"STK3_HUMAN","reviewed","Serine/threonine-protein kinase 3 (EC 2.7.11.1) (Mammalian STE20-like protein kinase 2) (MST-2) (STE20-like kinase MST2) (Serine/threonine-protein kinase Krs-1) [Cleaved into: Serine/threonine-protein kinase 3 36kDa subunit (MST2/N); Serine/threonine-protein kinase 3 20kDa subunit (MST2/C)]","STK3 KRS1 MST2","Homo sapiens (Human)",491,"TISSUE SPECIFICITY: Expressed at high levels in adult kidney, skeletal and placenta tissues and at very low levels in adult heart, lung and brain tissues. {ECO:0000269|PubMed:8566796}.","INDUCTION: Activity increases during mitosis. {ECO:0000269|PubMed:18328708}.",""
"227","Q13188","lcl|NW_011934594.1_cds_XP_011444553.1_227",86,"STK3_HUMAN","reviewed","Serine/threonine-protein kinase 3 (EC 2.7.11.1) (Mammalian STE20-like protein kinase 2) (MST-2) (STE20-like kinase MST2) (Serine/threonine-protein kinase Krs-1) [Cleaved into: Serine/threonine-protein kinase 3 36kDa subunit (MST2/N); Serine/threonine-protein kinase 3 20kDa subunit (MST2/C)]","STK3 KRS1 MST2","Homo sapiens (Human)",491,"TISSUE SPECIFICITY: Expressed at high levels in adult kidney, skeletal and placenta tissues and at very low levels in adult heart, lung and brain tissues. {ECO:0000269|PubMed:8566796}.","INDUCTION: Activity increases during mitosis. {ECO:0000269|PubMed:18328708}.",""
"228","Q14409","lcl|NW_011934516.1_cds_XP_019923453.1_9",25,"GLPK3_HUMAN","reviewed","Glycerol kinase 3 (GK 3) (Glycerokinase 3) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase 3) (Glycerol kinase 3 pseudogene) (Glycerol kinase, testis specific 1)","GK3P GKP3 GKTB","Homo sapiens (Human)",553,"","",""
"229","Q14409","lcl|NW_011934516.1_cds_XP_011428421.2_8",25,"GLPK3_HUMAN","reviewed","Glycerol kinase 3 (GK 3) (Glycerokinase 3) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase 3) (Glycerol kinase 3 pseudogene) (Glycerol kinase, testis specific 1)","GK3P GKP3 GKTB","Homo sapiens (Human)",553,"","",""
"230","Q14409","lcl|NW_011934516.1_cds_XP_019923891.1_11",25,"GLPK3_HUMAN","reviewed","Glycerol kinase 3 (GK 3) (Glycerokinase 3) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase 3) (Glycerol kinase 3 pseudogene) (Glycerol kinase, testis specific 1)","GK3P GKP3 GKTB","Homo sapiens (Human)",553,"","",""
"231","Q14409","lcl|NW_011934516.1_cds_XP_019923891.1_11",25,"GLPK3_HUMAN","reviewed","Glycerol kinase 3 (GK 3) (Glycerokinase 3) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase 3) (Glycerol kinase 3 pseudogene) (Glycerol kinase, testis specific 1)","GK3P GKP3 GKTB","Homo sapiens (Human)",553,"","",""
"232","Q14409","lcl|NW_011934516.1_cds_XP_019923670.1_10",25,"GLPK3_HUMAN","reviewed","Glycerol kinase 3 (GK 3) (Glycerokinase 3) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase 3) (Glycerol kinase 3 pseudogene) (Glycerol kinase, testis specific 1)","GK3P GKP3 GKTB","Homo sapiens (Human)",553,"","",""
"233","Q15020","lcl|NW_011934558.1_cds_XP_011427644.1_90",136,"SART3_HUMAN","reviewed","Squamous cell carcinoma antigen recognized by T-cells 3 (SART-3) (Tat-interacting protein of 110 kDa) (Tip110) (p110 nuclear RNA-binding protein)","SART3 KIAA0156 TIP110","Homo sapiens (Human)",963,"TISSUE SPECIFICITY: Ubiquitously expressed. {ECO:0000269|PubMed:11959860}.","",""
"234","Q15020","lcl|NW_011934558.1_cds_XP_011427644.1_90",136,"SART3_HUMAN","reviewed","Squamous cell carcinoma antigen recognized by T-cells 3 (SART-3) (Tat-interacting protein of 110 kDa) (Tip110) (p110 nuclear RNA-binding protein)","SART3 KIAA0156 TIP110","Homo sapiens (Human)",963,"TISSUE SPECIFICITY: Ubiquitously expressed. {ECO:0000269|PubMed:11959860}.","",""
"235","Q15397","lcl|NW_011934580.1_cds_XP_011435352.2_150",196,"PUM3_HUMAN","reviewed","Pumilio homolog 3 (HBV X-transactivated gene 5 protein) (HBV XAg-transactivated protein 5) (Minor histocompatibility antigen HA-8) (HLA-HA8)","PUM3 cPERP-C KIAA0020 PUF-A XTP5","Homo sapiens (Human)",648,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:7584026}.","",""
"236","Q16706","lcl|NW_011934574.1_cds_XP_011433280.1_134",161,"MA2A1_HUMAN","reviewed","Alpha-mannosidase 2 (EC 3.2.1.114) (Golgi alpha-mannosidase II) (AMan II) (Man II) (Mannosidase alpha class 2A member 1) (Mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase)","MAN2A1 MANA2","Homo sapiens (Human)",1144,"","",""
"237","Q16706","lcl|NW_011934574.1_cds_XP_011433197.1_133",161,"MA2A1_HUMAN","reviewed","Alpha-mannosidase 2 (EC 3.2.1.114) (Golgi alpha-mannosidase II) (AMan II) (Man II) (Mannosidase alpha class 2A member 1) (Mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase)","MAN2A1 MANA2","Homo sapiens (Human)",1144,"","",""
"238","Q16706","lcl|NW_011934574.1_cds_XP_011433124.1_132",161,"MA2A1_HUMAN","reviewed","Alpha-mannosidase 2 (EC 3.2.1.114) (Golgi alpha-mannosidase II) (AMan II) (Man II) (Mannosidase alpha class 2A member 1) (Mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase)","MAN2A1 MANA2","Homo sapiens (Human)",1144,"","",""
"239","Q16706","lcl|NW_011934574.1_cds_XP_011433046.1_131",161,"MA2A1_HUMAN","reviewed","Alpha-mannosidase 2 (EC 3.2.1.114) (Golgi alpha-mannosidase II) (AMan II) (Man II) (Mannosidase alpha class 2A member 1) (Mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase)","MAN2A1 MANA2","Homo sapiens (Human)",1144,"","",""
"240","Q17430","lcl|NW_011934558.1_cds_XP_011427644.1_90",138,"SART3_CAEEL","reviewed","Nuclear RNA-binding protein sart-3 (U4/U6 snRNA-associated-splicing factor)","sart-3 B0035.12","Caenorhabditis elegans",836,"TISSUE SPECIFICITY: Ubiquitously expressed. {ECO:0000269|PubMed:25753661}.","","DEVELOPMENTAL STAGE: Expressed in embryos, larvae and adults. {ECO:0000269|PubMed:25753661}."
"241","Q17430","lcl|NW_011934558.1_cds_XP_011427644.1_90",138,"SART3_CAEEL","reviewed","Nuclear RNA-binding protein sart-3 (U4/U6 snRNA-associated-splicing factor)","sart-3 B0035.12","Caenorhabditis elegans",836,"TISSUE SPECIFICITY: Ubiquitously expressed. {ECO:0000269|PubMed:25753661}.","","DEVELOPMENTAL STAGE: Expressed in embryos, larvae and adults. {ECO:0000269|PubMed:25753661}."
"242","Q19UN5","lcl|NW_011934525.1_cds_XP_011434217.1_14",36,"CK5P2_PANTR","reviewed","CDK5 regulatory subunit-associated protein 2","CDK5RAP2","Pan troglodytes (Chimpanzee)",1893,"","",""
"243","Q19UN5","lcl|NW_011934525.1_cds_XP_011436541.1_15",36,"CK5P2_PANTR","reviewed","CDK5 regulatory subunit-associated protein 2","CDK5RAP2","Pan troglodytes (Chimpanzee)",1893,"","",""
"244","Q19UN5","lcl|NW_011934525.1_cds_XP_011433459.1_17",36,"CK5P2_PANTR","reviewed","CDK5 regulatory subunit-associated protein 2","CDK5RAP2","Pan troglodytes (Chimpanzee)",1893,"","",""
"245","Q19UN5","lcl|NW_011934525.1_cds_XP_011435774.1_19",36,"CK5P2_PANTR","reviewed","CDK5 regulatory subunit-associated protein 2","CDK5RAP2","Pan troglodytes (Chimpanzee)",1893,"","",""
"246","Q19UN5","lcl|NW_011934525.1_cds_XP_011432688.1_16",36,"CK5P2_PANTR","reviewed","CDK5 regulatory subunit-associated protein 2","CDK5RAP2","Pan troglodytes (Chimpanzee)",1893,"","",""
"247","Q19UN5","lcl|NW_011934525.1_cds_XP_011434994.1_18",36,"CK5P2_PANTR","reviewed","CDK5 regulatory subunit-associated protein 2","CDK5RAP2","Pan troglodytes (Chimpanzee)",1893,"","",""
"248","Q21415","lcl|NW_011934605.1_cds_XP_011450226.1_277",99,"GLR3_CAEEL","reviewed","Glutamate receptor ionotropic, kainate glr-3","glr-3 K10D3.1","Caenorhabditis elegans",836,"TISSUE SPECIFICITY: Expressed in the intestine and in the ASER neuron (PubMed:31474366). Also expressed in the thermosensitive RIA interneuron (PubMed:11222641). {ECO:0000269|PubMed:11222641, ECO:0000269|PubMed:31474366}.","","DEVELOPMENTAL STAGE: During embryogenesis, expressed just before hatching at low levels. {ECO:0000269|PubMed:11222641}."
"249","Q21944","lcl|NW_011934516.1_cds_XP_011428421.2_8",21,"GLPK_CAEEL","reviewed","Probable glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase)","R11F4.1","Caenorhabditis elegans",502,"","",""
"250","Q21944","lcl|NW_011934516.1_cds_XP_019923891.1_11",21,"GLPK_CAEEL","reviewed","Probable glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase)","R11F4.1","Caenorhabditis elegans",502,"","",""
"251","Q21944","lcl|NW_011934516.1_cds_XP_019923891.1_11",21,"GLPK_CAEEL","reviewed","Probable glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase)","R11F4.1","Caenorhabditis elegans",502,"","",""
"252","Q21944","lcl|NW_011934516.1_cds_XP_019923453.1_9",21,"GLPK_CAEEL","reviewed","Probable glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase)","R11F4.1","Caenorhabditis elegans",502,"","",""
"253","Q21944","lcl|NW_011934516.1_cds_XP_019923670.1_10",21,"GLPK_CAEEL","reviewed","Probable glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase)","R11F4.1","Caenorhabditis elegans",502,"","",""
"254","Q24488","lcl|NW_011934577.1_cds_XP_011434021.2_141",193,"ROR1_DROME","reviewed","Tyrosine-protein kinase transmembrane receptor Ror (dRor) (EC 2.7.10.1)","Ror CG4926","Drosophila melanogaster (Fruit fly)",685,"TISSUE SPECIFICITY: Expressed in neurons of the developing nervous system. {ECO:0000269|PubMed:8394009}.","",""
"255","Q24488","lcl|NW_011934577.1_cds_XP_011434104.2_142",193,"ROR1_DROME","reviewed","Tyrosine-protein kinase transmembrane receptor Ror (dRor) (EC 2.7.10.1)","Ror CG4926","Drosophila melanogaster (Fruit fly)",685,"TISSUE SPECIFICITY: Expressed in neurons of the developing nervous system. {ECO:0000269|PubMed:8394009}.","",""
