"","X2","X.1","Entry","X","Entry.name","Status","Protein.names","Gene.names","Organism","Length","Tissue.specificity","Induction","Developmental.stage","V2"
"226","lcl|NW_011934559.1_cds_XP_019923135.1_93",100,"P22105",139,"TENX_HUMAN","reviewed","Tenascin-X (TN-X) (Hexabrachion-like protein)","TNXB HXBL TNX TNXB1 TNXB2 XB","Homo sapiens (Human)",4244,"TISSUE SPECIFICITY: Highly expressed in fetal adrenal, in fetal testis, fetal smooth, striated and cardiac muscle. Isoform XB-short is only expressed in the adrenal gland.","","DEVELOPMENTAL STAGE: Expression levels are lower in adults than in children. {ECO:0000269|PubMed:17263730}.","LOC105329088"
"227","lcl|NW_011934559.1_cds_XP_019923135.1_93",99,"P22105",139,"TENX_HUMAN","reviewed","Tenascin-X (TN-X) (Hexabrachion-like protein)","TNXB HXBL TNX TNXB1 TNXB2 XB","Homo sapiens (Human)",4244,"TISSUE SPECIFICITY: Highly expressed in fetal adrenal, in fetal testis, fetal smooth, striated and cardiac muscle. Isoform XB-short is only expressed in the adrenal gland.","","DEVELOPMENTAL STAGE: Expression levels are lower in adults than in children. {ECO:0000269|PubMed:17263730}.","LOC105329088"
"228","lcl|NW_011934559.1_cds_XP_019923135.1_93",42,"O75095",142,"MEGF6_HUMAN","reviewed","Multiple epidermal growth factor-like domains protein 6 (Multiple EGF-like domains protein 6) (Epidermal growth factor-like protein 3) (EGF-like protein 3)","MEGF6 EGFL3 KIAA0815","Homo sapiens (Human)",1541,"","","","LOC105329088"
"229","lcl|NW_011934559.1_cds_XP_019923135.1_93",102,"P22105",139,"TENX_HUMAN","reviewed","Tenascin-X (TN-X) (Hexabrachion-like protein)","TNXB HXBL TNX TNXB1 TNXB2 XB","Homo sapiens (Human)",4244,"TISSUE SPECIFICITY: Highly expressed in fetal adrenal, in fetal testis, fetal smooth, striated and cardiac muscle. Isoform XB-short is only expressed in the adrenal gland.","","DEVELOPMENTAL STAGE: Expression levels are lower in adults than in children. {ECO:0000269|PubMed:17263730}.","LOC105329088"
"230","lcl|NW_011934559.1_cds_XP_019923135.1_93",101,"P22105",139,"TENX_HUMAN","reviewed","Tenascin-X (TN-X) (Hexabrachion-like protein)","TNXB HXBL TNX TNXB1 TNXB2 XB","Homo sapiens (Human)",4244,"TISSUE SPECIFICITY: Highly expressed in fetal adrenal, in fetal testis, fetal smooth, striated and cardiac muscle. Isoform XB-short is only expressed in the adrenal gland.","","DEVELOPMENTAL STAGE: Expression levels are lower in adults than in children. {ECO:0000269|PubMed:17263730}.","LOC105329088"
"231","lcl|NW_011934559.1_cds_XP_019923135.1_93",64,"O88281",140,"MEGF6_RAT","reviewed","Multiple epidermal growth factor-like domains protein 6 (Multiple EGF-like domains protein 6) (Epidermal growth factor-like protein 3) (EGF-like protein 3)","Megf6 Egfl3","Rattus norvegicus (Rat)",1574,"TISSUE SPECIFICITY: Expressed in lung. {ECO:0000269|PubMed:9693030}.","","","LOC105329088"
"232","lcl|NW_011934559.1_cds_XP_019923135.1_93",350,"Q80V70",141,"MEGF6_MOUSE","reviewed","Multiple epidermal growth factor-like domains protein 6 (Multiple EGF-like domains protein 6) (Epidermal growth factor-like protein 3) (EGF-like protein 3)","Megf6 Egfl3","Mus musculus (Mouse)",1572,"","","","LOC105329088"
"233","lcl|NW_011934559.1_cds_XP_019923135.1_93",353,"Q80V70",141,"MEGF6_MOUSE","reviewed","Multiple epidermal growth factor-like domains protein 6 (Multiple EGF-like domains protein 6) (Epidermal growth factor-like protein 3) (EGF-like protein 3)","Megf6 Egfl3","Mus musculus (Mouse)",1572,"","","","LOC105329088"
"234","lcl|NW_011934559.1_cds_XP_019923135.1_93",352,"Q80V70",141,"MEGF6_MOUSE","reviewed","Multiple epidermal growth factor-like domains protein 6 (Multiple EGF-like domains protein 6) (Epidermal growth factor-like protein 3) (EGF-like protein 3)","Megf6 Egfl3","Mus musculus (Mouse)",1572,"","","","LOC105329088"
"235","lcl|NW_011934559.1_cds_XP_019923135.1_93",512,"Q9W0A0",143,"DRPR_DROME","reviewed","Protein draper","drpr Megf10 CG2086","Drosophila melanogaster (Fruit fly)",1031,"TISSUE SPECIFICITY: Expressed in adult head (at protein level) (PubMed:22426252). Expressed in glia, macrophages and ectoderm (at protein level) (PubMed:18455990). Detected in glia around the mushroom body dorsal lobe and in glial processes infiltrating the medial lobe (at protein level) (PubMed:16772168). Expressed in adult brain glia including antennal lobe glia (at protein level) (PubMed:16772169). Expressed in the larval fat body (at protein level) (PubMed:20577216). Expressed in the ovary (at protein level) (PubMed:22992958). Isoform B: Predominant isoform in adult glia (PubMed:22426252). {ECO:0000269|PubMed:16772168, ECO:0000269|PubMed:16772169, ECO:0000269|PubMed:18455990, ECO:0000269|PubMed:20577216, ECO:0000269|PubMed:22426252, ECO:0000269|PubMed:22992958}.","INDUCTION: By axon injury which results in up-regulation on severed axons with levels reaching a peak between 12 and 24 hours after injury (at protein level) (PubMed:16772169). By ecdysone (PubMed:16772168). {ECO:0000269|PubMed:16772168, ECO:0000269|PubMed:16772169}.","DEVELOPMENTAL STAGE: In glial cells around the mushroom body dorsal lobe, expression is weak in wandering larvae and pupae at 12 hours after puparium formation (APF) and is elevated in pupae at 6 hours APF (PubMed:16772168). In naive stage 11 macrophages, expressed at low levels with increased levels seen following apoptotic cell corpse uptake and a further increase observed by stage 15 (PubMed:27212238). Isoform A: Selectively expressed in adults (PubMed:22426252). {ECO:0000269|PubMed:16772168, ECO:0000269|PubMed:22426252, ECO:0000269|PubMed:27212238}.","LOC105329088"
"236","lcl|NW_011934559.1_cds_XP_019923135.1_93",510,"Q9W0A0",143,"DRPR_DROME","reviewed","Protein draper","drpr Megf10 CG2086","Drosophila melanogaster (Fruit fly)",1031,"TISSUE SPECIFICITY: Expressed in adult head (at protein level) (PubMed:22426252). Expressed in glia, macrophages and ectoderm (at protein level) (PubMed:18455990). Detected in glia around the mushroom body dorsal lobe and in glial processes infiltrating the medial lobe (at protein level) (PubMed:16772168). Expressed in adult brain glia including antennal lobe glia (at protein level) (PubMed:16772169). Expressed in the larval fat body (at protein level) (PubMed:20577216). Expressed in the ovary (at protein level) (PubMed:22992958). Isoform B: Predominant isoform in adult glia (PubMed:22426252). {ECO:0000269|PubMed:16772168, ECO:0000269|PubMed:16772169, ECO:0000269|PubMed:18455990, ECO:0000269|PubMed:20577216, ECO:0000269|PubMed:22426252, ECO:0000269|PubMed:22992958}.","INDUCTION: By axon injury which results in up-regulation on severed axons with levels reaching a peak between 12 and 24 hours after injury (at protein level) (PubMed:16772169). By ecdysone (PubMed:16772168). {ECO:0000269|PubMed:16772168, ECO:0000269|PubMed:16772169}.","DEVELOPMENTAL STAGE: In glial cells around the mushroom body dorsal lobe, expression is weak in wandering larvae and pupae at 12 hours after puparium formation (APF) and is elevated in pupae at 6 hours APF (PubMed:16772168). In naive stage 11 macrophages, expressed at low levels with increased levels seen following apoptotic cell corpse uptake and a further increase observed by stage 15 (PubMed:27212238). Isoform A: Selectively expressed in adults (PubMed:22426252). {ECO:0000269|PubMed:16772168, ECO:0000269|PubMed:22426252, ECO:0000269|PubMed:27212238}.","LOC105329088"
"237","lcl|NW_011934559.1_cds_XP_019923135.1_93",351,"Q80V70",141,"MEGF6_MOUSE","reviewed","Multiple epidermal growth factor-like domains protein 6 (Multiple EGF-like domains protein 6) (Epidermal growth factor-like protein 3) (EGF-like protein 3)","Megf6 Egfl3","Mus musculus (Mouse)",1572,"","","","LOC105329088"
"238","lcl|NW_011934559.1_cds_XP_019923135.1_93",63,"O88281",140,"MEGF6_RAT","reviewed","Multiple epidermal growth factor-like domains protein 6 (Multiple EGF-like domains protein 6) (Epidermal growth factor-like protein 3) (EGF-like protein 3)","Megf6 Egfl3","Rattus norvegicus (Rat)",1574,"TISSUE SPECIFICITY: Expressed in lung. {ECO:0000269|PubMed:9693030}.","","","LOC105329088"
"239","lcl|NW_011934559.1_cds_XP_019923135.1_93",97,"P22105",139,"TENX_HUMAN","reviewed","Tenascin-X (TN-X) (Hexabrachion-like protein)","TNXB HXBL TNX TNXB1 TNXB2 XB","Homo sapiens (Human)",4244,"TISSUE SPECIFICITY: Highly expressed in fetal adrenal, in fetal testis, fetal smooth, striated and cardiac muscle. Isoform XB-short is only expressed in the adrenal gland.","","DEVELOPMENTAL STAGE: Expression levels are lower in adults than in children. {ECO:0000269|PubMed:17263730}.","LOC105329088"
"240","lcl|NW_011934559.1_cds_XP_019923135.1_93",511,"Q9W0A0",143,"DRPR_DROME","reviewed","Protein draper","drpr Megf10 CG2086","Drosophila melanogaster (Fruit fly)",1031,"TISSUE SPECIFICITY: Expressed in adult head (at protein level) (PubMed:22426252). Expressed in glia, macrophages and ectoderm (at protein level) (PubMed:18455990). Detected in glia around the mushroom body dorsal lobe and in glial processes infiltrating the medial lobe (at protein level) (PubMed:16772168). Expressed in adult brain glia including antennal lobe glia (at protein level) (PubMed:16772169). Expressed in the larval fat body (at protein level) (PubMed:20577216). Expressed in the ovary (at protein level) (PubMed:22992958). Isoform B: Predominant isoform in adult glia (PubMed:22426252). {ECO:0000269|PubMed:16772168, ECO:0000269|PubMed:16772169, ECO:0000269|PubMed:18455990, ECO:0000269|PubMed:20577216, ECO:0000269|PubMed:22426252, ECO:0000269|PubMed:22992958}.","INDUCTION: By axon injury which results in up-regulation on severed axons with levels reaching a peak between 12 and 24 hours after injury (at protein level) (PubMed:16772169). By ecdysone (PubMed:16772168). {ECO:0000269|PubMed:16772168, ECO:0000269|PubMed:16772169}.","DEVELOPMENTAL STAGE: In glial cells around the mushroom body dorsal lobe, expression is weak in wandering larvae and pupae at 12 hours after puparium formation (APF) and is elevated in pupae at 6 hours APF (PubMed:16772168). In naive stage 11 macrophages, expressed at low levels with increased levels seen following apoptotic cell corpse uptake and a further increase observed by stage 15 (PubMed:27212238). Isoform A: Selectively expressed in adults (PubMed:22426252). {ECO:0000269|PubMed:16772168, ECO:0000269|PubMed:22426252, ECO:0000269|PubMed:27212238}.","LOC105329088"
"241","lcl|NW_011934560.1_cds_XP_011429143.1_100",503,"Q9U505",147,"AT5G_MANSE","reviewed","ATP synthase lipid-binding protein, mitochondrial (ATPase protein 9) (ATPase subunit c)","","Manduca sexta (Tobacco hawkmoth) (Tobacco hornworm)",131,"","","","LOC105329525"
"242","lcl|NW_011934560.1_cds_XP_011429143.1_100",134,"P56383",148,"AT5G2_MOUSE","reviewed","ATP synthase F(0) complex subunit C2, mitochondrial (ATP synthase lipid-binding protein) (ATP synthase membrane subunit c locus 2) (ATP synthase proteolipid P2) (ATPase protein 9) (ATPase subunit c)","Atp5mc2 Atp5g2","Mus musculus (Mouse)",146,"","","","LOC105329525"
"243","lcl|NW_011934560.1_cds_XP_011429143.1_100",213,"Q06055",149,"AT5G2_HUMAN","reviewed","ATP synthase F(0) complex subunit C2, mitochondrial (ATP synthase lipid-binding protein) (ATP synthase membrane subunit c locus 2) (ATP synthase proteolipid P2) (ATP synthase proton-transporting mitochondrial F(0) complex subunit C2) (ATPase protein 9) (ATPase subunit c)","ATP5MC2 ATP5G2 PSEC0033","Homo sapiens (Human)",141,"","","","LOC105329525"
"244","lcl|NW_011934560.1_cds_XP_011429143.1_100",296,"Q5RAP9",146,"AT5G2_PONAB","reviewed","ATP synthase F(0) complex subunit C2, mitochondrial (ATP synthase lipid-binding protein) (ATP synthase membrane subunit c locus 2) (ATP synthase proteolipid P2) (ATPase protein 9) (ATPase subunit c)","ATP5MC2 ATP5G2","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)",141,"","","","LOC105329525"
"245","lcl|NW_011934560.1_cds_XP_011429143.1_100",82,"P07926",150,"AT5G2_BOVIN","reviewed","ATP synthase F(0) complex subunit C2, mitochondrial (ATP synthase lipid-binding protein) (ATP synthase membrane subunit c locus 2) (ATP synthase proteolipid P2) (ATPase protein 9) (ATPase subunit c)","ATP5MC2 ATP5G2","Bos taurus (Bovine)",143,"","","","LOC105329525"
"246","lcl|NW_011934560.1_cds_XP_011429213.1_101",212,"Q06055",149,"AT5G2_HUMAN","reviewed","ATP synthase F(0) complex subunit C2, mitochondrial (ATP synthase lipid-binding protein) (ATP synthase membrane subunit c locus 2) (ATP synthase proteolipid P2) (ATP synthase proton-transporting mitochondrial F(0) complex subunit C2) (ATPase protein 9) (ATPase subunit c)","ATP5MC2 ATP5G2 PSEC0033","Homo sapiens (Human)",141,"","","","LOC105329525"
"247","lcl|NW_011934560.1_cds_XP_011429213.1_101",83,"P07926",150,"AT5G2_BOVIN","reviewed","ATP synthase F(0) complex subunit C2, mitochondrial (ATP synthase lipid-binding protein) (ATP synthase membrane subunit c locus 2) (ATP synthase proteolipid P2) (ATPase protein 9) (ATPase subunit c)","ATP5MC2 ATP5G2","Bos taurus (Bovine)",143,"","","","LOC105329525"
"248","lcl|NW_011934560.1_cds_XP_011429213.1_101",297,"Q5RAP9",146,"AT5G2_PONAB","reviewed","ATP synthase F(0) complex subunit C2, mitochondrial (ATP synthase lipid-binding protein) (ATP synthase membrane subunit c locus 2) (ATP synthase proteolipid P2) (ATPase protein 9) (ATPase subunit c)","ATP5MC2 ATP5G2","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)",141,"","","","LOC105329525"
"249","lcl|NW_011934560.1_cds_XP_011429213.1_101",133,"P56383",148,"AT5G2_MOUSE","reviewed","ATP synthase F(0) complex subunit C2, mitochondrial (ATP synthase lipid-binding protein) (ATP synthase membrane subunit c locus 2) (ATP synthase proteolipid P2) (ATPase protein 9) (ATPase subunit c)","Atp5mc2 Atp5g2","Mus musculus (Mouse)",146,"","","","LOC105329525"
"250","lcl|NW_011934560.1_cds_XP_011429213.1_101",502,"Q9U505",147,"AT5G_MANSE","reviewed","ATP synthase lipid-binding protein, mitochondrial (ATPase protein 9) (ATPase subunit c)","","Manduca sexta (Tobacco hawkmoth) (Tobacco hornworm)",131,"","","","LOC105329525"
"251","lcl|NW_011934560.1_cds_XP_011429536.2_96",34,"F1M391",144,"STING_RAT","reviewed","Stimulator of interferon genes protein (rSTING) (Transmembrane protein 173)","Sting1 Tmem173","Rattus norvegicus (Rat)",379,"","","","LOC105329774"
"252","lcl|NW_011934560.1_cds_XP_011429536.2_96",267,"Q3TBT3",145,"STING_MOUSE","reviewed","Stimulator of interferon genes protein (mSTING) (Endoplasmic reticulum interferon stimulator) (ERIS) (Mediator of IRF3 activation) (MMITA) (Transmembrane protein 173)","Sting1 Eris Mita Mpys Tmem173","Mus musculus (Mouse)",378,"TISSUE SPECIFICITY: Present in spleen and thymus tissue. Also present in dendritic cells (at protein level). {ECO:0000269|PubMed:18559423}.","","DEVELOPMENTAL STAGE: Expressed throughout the B-cell lineage prior to the plasma cell stage but occurs at highest levels in mature B-cells. Highly expressed in cells representing mature stages of B-cells but weakly expressed in pre-B cells, immature B-cells, and memory B-cell stages. Not detected in plasma cells. {ECO:0000269|PubMed:18559423}.","LOC105329774"
"253","lcl|NW_011934567.1_cds_XP_011430687.1_108",167,"P98196",153,"AT11A_HUMAN","reviewed","Probable phospholipid-transporting ATPase IH (EC 7.6.2.1) (ATPase IS) (ATPase class VI type 11A) (P4-ATPase flippase complex alpha subunit ATP11A)","ATP11A ATPIH ATPIS KIAA1021","Homo sapiens (Human)",1134,"","","","LOC105330584"
"254","lcl|NW_011934567.1_cds_XP_011430687.1_108",524,"Q9Y2G3",151,"AT11B_HUMAN","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B)","ATP11B ATPIF ATPIR KIAA0956","Homo sapiens (Human)",1177,"","","","LOC105330584"
"255","lcl|NW_011934567.1_cds_XP_011430687.1_108",454,"Q9N0Z4",152,"AT11B_RABIT","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B) (RING finger-binding protein) (Fragment)","ATP11B","Oryctolagus cuniculus (Rabbit)",1169,"TISSUE SPECIFICITY: Isoform 2 is ubiquitously expressed.","","","LOC105330584"
"256","lcl|NW_011934567.1_cds_XP_011430687.1_108",183,"P98197",154,"AT11A_MOUSE","reviewed","Probable phospholipid-transporting ATPase IH (EC 7.6.2.1) (ATPase IS) (ATPase class VI type 11A) (P4-ATPase flippase complex alpha subunit ATP11A)","Atp11a","Mus musculus (Mouse)",1187,"TISSUE SPECIFICITY: Found in heart, muscle, liver and brain. Most abundant in heart. Also detected in fetal tissues.","","","LOC105330584"
"257","lcl|NW_011934567.1_cds_XP_011430687.1_108",373,"Q8NB49",155,"AT11C_HUMAN","reviewed","Phospholipid-transporting ATPase IG (EC 7.6.2.1) (ATPase IQ) (ATPase class VI type 11C) (P4-ATPase flippase complex alpha subunit ATP11C)","ATP11C ATPIG ATPIQ","Homo sapiens (Human)",1132,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:15533723}.","","","LOC105330584"
"258","lcl|NW_011934567.1_cds_XP_011430784.1_106",449,"Q9N0Z4",152,"AT11B_RABIT","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B) (RING finger-binding protein) (Fragment)","ATP11B","Oryctolagus cuniculus (Rabbit)",1169,"TISSUE SPECIFICITY: Isoform 2 is ubiquitously expressed.","","","LOC105330584"
"259","lcl|NW_011934567.1_cds_XP_011430784.1_106",374,"Q8NB49",155,"AT11C_HUMAN","reviewed","Phospholipid-transporting ATPase IG (EC 7.6.2.1) (ATPase IQ) (ATPase class VI type 11C) (P4-ATPase flippase complex alpha subunit ATP11C)","ATP11C ATPIG ATPIQ","Homo sapiens (Human)",1132,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:15533723}.","","","LOC105330584"
"260","lcl|NW_011934567.1_cds_XP_011430784.1_106",514,"Q9Y2G3",151,"AT11B_HUMAN","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B)","ATP11B ATPIF ATPIR KIAA0956","Homo sapiens (Human)",1177,"","","","LOC105330584"
"261","lcl|NW_011934567.1_cds_XP_011430784.1_106",170,"P98196",153,"AT11A_HUMAN","reviewed","Probable phospholipid-transporting ATPase IH (EC 7.6.2.1) (ATPase IS) (ATPase class VI type 11A) (P4-ATPase flippase complex alpha subunit ATP11A)","ATP11A ATPIH ATPIS KIAA1021","Homo sapiens (Human)",1134,"","","","LOC105330584"
"262","lcl|NW_011934567.1_cds_XP_011430784.1_106",188,"P98197",154,"AT11A_MOUSE","reviewed","Probable phospholipid-transporting ATPase IH (EC 7.6.2.1) (ATPase IS) (ATPase class VI type 11A) (P4-ATPase flippase complex alpha subunit ATP11A)","Atp11a","Mus musculus (Mouse)",1187,"TISSUE SPECIFICITY: Found in heart, muscle, liver and brain. Most abundant in heart. Also detected in fetal tissues.","","","LOC105330584"
"263","lcl|NW_011934567.1_cds_XP_011430863.1_110",166,"P98196",153,"AT11A_HUMAN","reviewed","Probable phospholipid-transporting ATPase IH (EC 7.6.2.1) (ATPase IS) (ATPase class VI type 11A) (P4-ATPase flippase complex alpha subunit ATP11A)","ATP11A ATPIH ATPIS KIAA1021","Homo sapiens (Human)",1134,"","","","LOC105330584"
"264","lcl|NW_011934567.1_cds_XP_011430863.1_110",451,"Q9N0Z4",152,"AT11B_RABIT","reviewed","Probable phospholipid-transporting ATPase IF (EC 7.6.2.1) (ATPase IR) (ATPase class VI type 11B) (P4-ATPase flippase complex alpha subunit ATP11B) (RING finger-binding protein) (Fragment)","ATP11B","Oryctolagus cuniculus (Rabbit)",1169,"TISSUE SPECIFICITY: Isoform 2 is ubiquitously expressed.","","","LOC105330584"
"265","lcl|NW_011934567.1_cds_XP_011430863.1_110",377,"Q8NB49",155,"AT11C_HUMAN","reviewed","Phospholipid-transporting ATPase IG (EC 7.6.2.1) (ATPase IQ) (ATPase class VI type 11C) (P4-ATPase flippase complex alpha subunit ATP11C)","ATP11C ATPIG ATPIQ","Homo sapiens (Human)",1132,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:15533723}.","","","LOC105330584"
"266","lcl|NW_011934567.1_cds_XP_011430863.1_110",191,"P98197",154,"AT11A_MOUSE","reviewed","Probable phospholipid-transporting ATPase IH (EC 7.6.2.1) (ATPase IS) (ATPase class VI type 11A) (P4-ATPase flippase complex alpha subunit ATP11A)","Atp11a","Mus musculus (Mouse)",1187,"TISSUE SPECIFICITY: Found in heart, muscle, liver and brain. Most abundant in heart. Also detected in fetal tissues.","","","LOC105330584"
